citoyen_id,nom,prenom,date_naissance,email,telephone,adresse,code_postal,ville,arrondissement
1036,Petit,Julie,1988-08-25,julie.petit@yahoo.fr,0798811457,250 Rue de Lodi,13010,Marseille,5e
1037,Lambert,Hugo,1943-03-19,hugo.lambert@outlook.com,0776738209,113 Avenue du Prado,13012,Marseille,6e
1038,Lefevre,Hugo,1974-02-17,hugo.lefevre@ville-marseille.fr,0782996872,247 Avenue du Prado,13015,Marseille,16e
1039,Garcia,Youssef,1986-04-21,youssef.garcia@gmail.com,0723504056,51 Rue d'Aubagne,13002,Marseille,11e
1040,Royer,Rachid,1995-08-01,rachid.royer@gmail.com,0648255442,176 Rue d'Aubagne,13002,Marseille,1e
1041,Benali,Rachid,1993-04-02,rachid.benali@outlook.com,0628946338,51 Boulevard Baille,13012,Marseille,10e
1042,Garcia,Clara,1976-04-28,clara.garcia@yahoo.fr,0725629269,67 Avenue du Prado,13011,Marseille,6e
1043,Fournier,Julie,2002-04-25,julie.fournier@outlook.com,0686550784,88 Rue de Rome,13012,Marseille,4e
1044,Fournier,Rachid,1990-02-13,rachid.fournier@yahoo.fr,0603491891,5 Boulevard National,13016,Marseille,10e
1045,Benali,Clara,1993-09-27,clara.benali@outlook.com,0701536415,43 Rue de la République,13007,Marseille,11e
1046,Benali,Sarah,1949-08-24,sarah.benali@outlook.com,0659367813,212 Boulevard National,13007,Marseille,4e
1047,Benali,Marine,1968-06-19,marine.benali@yahoo.fr,0605276981,5 Rue de Lodi,13005,Marseille,4e
1048,Ahmed,Emma,1945-05-24,emma.ahmed@yahoo.fr,0723888562,188 Boulevard Baille,13016,Marseille,1e
1049,Garcia,Youssef,1990-01-03,youssef.garcia@ville-marseille.fr,0744227585,107 Rue de la République,13011,Marseille,14e
1050,Ahmed,Karim,1996-09-18,karim.ahmed@yahoo.fr,0682491165,188 Rue Saint-Ferréol,13012,Marseille,11e
1051,Dubois,Sophie,1940-07-24,sophie.dubois@outlook.com,0613215513,11 Boulevard Baille,13010,Marseille,12e
1052,Garcia,Sophie,1970-06-30,sophie.garcia@outlook.com,0644488966,9 Rue de Rome,13007,Marseille,14e
1053,Dubois,Emma,1984-10-26,emma.dubois@ville-marseille.fr,0602582543,109 Rue d'Aubagne,13015,Marseille,10e
1054,Ahmed,Nicolas,1959-08-06,nicolas.ahmed@outlook.com,0623920491,182 Rue de Rome,13004,Marseille,5e
1055,Rossi,Thomas,1940-09-22,thomas.rossi@ville-marseille.fr,0638750827,134 Rue Paradis,13014,Marseille,9e
1056,Ahmed,Rachid,2003-05-09,rachid.ahmed@yahoo.fr,0775458472,171 Rue d'Aubagne,13006,Marseille,6e
1057,Dubois,Rachid,1991-03-31,rachid.dubois@ville-marseille.fr,0616082717,84 Boulevard Baille,13003,Marseille,15e
1058,Durand,Lea,1981-01-05,lea.durand@gmail.com,0722299936,51 Rue d'Aubagne,13007,Marseille,6e
1059,Durand,Lea,2005-09-28,lea.durand@outlook.com,0632553983,205 Boulevard National,13003,Marseille,10e
1060,Ahmed,Antoine,1967-08-21,antoine.ahmed@ville-marseille.fr,0626430954,107 Avenue du Prado,13016,Marseille,15e
1061,Gonzalez,Karim,1984-09-08,karim.gonzalez@ville-marseille.fr,0629271205,184 Avenue du Prado,13006,Marseille,15e
1062,Petit,Julie,1993-06-17,julie.petit@outlook.com,0752988322,195 Rue de Rome,13016,Marseille,4e
1063,Lambert,Sophie,2000-07-29,sophie.lambert@outlook.com,0600487978,35 Boulevard National,13013,Marseille,2e
1064,Garcia,Hugo,2001-04-30,hugo.garcia@outlook.com,0700304436,178 Boulevard National,13012,Marseille,6e
1065,Fournier,Nicolas,1991-05-18,nicolas.fournier@yahoo.fr,0639102929,83 Avenue du Prado,13015,Marseille,3e
1066,Petit,Camille,1942-02-26,camille.petit@outlook.com,0693096713,78 Rue Paradis,13016,Marseille,9e
1067,Durand,Emma,1994-08-10,emma.durand@outlook.com,0632176720,38 Rue Saint-Ferréol,13002,Marseille,5e
1068,Gonzalez,Clara,2000-06-01,clara.gonzalez@gmail.com,0620190725,30 Avenue du Prado,13013,Marseille,13e
1069,Moreau,Hugo,1957-10-04,hugo.moreau@outlook.com,0765380274,192 Rue Paradis,13002,Marseille,10e
1070,Dubois,Clara,1965-04-21,clara.dubois@ville-marseille.fr,0650952294,26 Avenue du Prado,13010,Marseille,1e
1071,Dubois,Rachid,1941-07-14,rachid.dubois@gmail.com,0639952970,50 Boulevard National,13012,Marseille,13e
1072,Moreau,Clara,1980-09-14,clara.moreau@yahoo.fr,0785642304,37 Rue de Lodi,13007,Marseille,14e
1073,Royer,Nicolas,1954-01-04,nicolas.royer@gmail.com,0792738740,37 Rue d'Aubagne,13002,Marseille,14e
1074,Gonzalez,Lea,1995-07-28,lea.gonzalez@gmail.com,0732248155,114 Avenue du Prado,13014,Marseille,14e
1075,Fournier,Karim,1954-03-24,karim.fournier@gmail.com,0601095679,165 Rue de la République,13008,Marseille,10e
1076,Garcia,Hugo,1977-12-19,hugo.garcia@yahoo.fr,0746234712,160 Avenue du Prado,13012,Marseille,15e
1077,Benali,Karim,1978-12-14,karim.benali@gmail.com,0630683176,29 Rue de la République,13002,Marseille,4e
1078,Lambert,Karim,1948-01-27,karim.lambert@gmail.com,0771290150,42 Rue Saint-Ferréol,13002,Marseille,1e
1079,Durand,Hugo,1957-07-15,hugo.durand@outlook.com,0673510458,11 Rue Saint-Ferréol,13015,Marseille,4e
1080,Benali,Karim,1966-12-08,karim.benali@outlook.com,0609625885,206 Rue Saint-Ferréol,13006,Marseille,4e
1081,Rossi,Hugo,2003-02-08,hugo.rossi@outlook.com,0680533962,153 Rue de Lodi,13016,Marseille,1e
1082,Lefevre,Hugo,1979-04-01,hugo.lefevre@gmail.com,0627000466,112 Boulevard Baille,13003,Marseille,12e
1083,Durand,Marine,1967-11-12,marine.durand@gmail.com,0797714004,161 Rue de la République,13003,Marseille,4e
1084,Ahmed,Julie,1989-07-11,julie.ahmed@outlook.com,0652049980,211 Rue de Lodi,13001,Marseille,11e
1085,Petit,Sarah,1993-08-23,sarah.petit@gmail.com,0679716698,238 Rue Saint-Ferréol,13016,Marseille,8e
1086,Durand,Sarah,1976-11-10,sarah.durand@ville-marseille.fr,0707794332,245 Avenue du Prado,13005,Marseille,7e
1087,Rossi,Antoine,1956-06-02,antoine.rossi@ville-marseille.fr,0614262037,189 Rue de Rome,13010,Marseille,4e
1088,Ahmed,Thomas,1981-05-02,thomas.ahmed@ville-marseille.fr,0620418135,217 Boulevard Baille,13004,Marseille,3e
1089,Dubois,Hugo,1950-01-16,hugo.dubois@gmail.com,0686448221,250 Rue d'Aubagne,13001,Marseille,10e
1090,Garcia,Hugo,1986-10-29,hugo.garcia@ville-marseille.fr,0682004806,189 Rue Paradis,13015,Marseille,12e
1091,Garcia,Emma,1982-06-17,emma.garcia@gmail.com,0796112879,213 Boulevard Baille,13007,Marseille,13e
1092,Lambert,Karim,1954-11-01,karim.lambert@ville-marseille.fr,0704095314,172 Rue Saint-Ferréol,13005,Marseille,15e
1093,Lambert,Nicolas,1992-02-14,nicolas.lambert@ville-marseille.fr,0627488356,29 Boulevard National,13014,Marseille,2e
1094,Durand,Camille,1981-04-16,camille.durand@gmail.com,0749668349,205 Rue Saint-Ferréol,13006,Marseille,10e
1095,Martin,Marine,1963-10-31,marine.martin@ville-marseille.fr,0628516225,131 Rue de Lodi,13005,Marseille,3e
1096,Fournier,Julie,1996-07-19,julie.fournier@outlook.com,0786883906,71 Rue de Rome,13005,Marseille,1e
1097,Lefevre,Youssef,1975-06-15,youssef.lefevre@ville-marseille.fr,0691141319,39 Rue de Rome,13015,Marseille,3e
1098,Garcia,Julie,1999-04-26,julie.garcia@gmail.com,0637605230,164 Boulevard Baille,13007,Marseille,14e
1099,Garcia,Karim,1989-11-27,karim.garcia@outlook.com,0744724191,25 Rue Saint-Ferréol,13011,Marseille,1e
1100,Garcia,Marine,1998-05-04,marine.garcia@gmail.com,0761771824,224 Rue Paradis,13010,Marseille,9e
1101,Ahmed,Thomas,1988-07-15,thomas.ahmed@gmail.com,0717468135,222 Rue Saint-Ferréol,13015,Marseille,5e
1102,Rossi,Lea,1996-03-19,lea.rossi@ville-marseille.fr,0748694155,243 Rue de Lodi,13014,Marseille,8e
1103,Garcia,Karim,1999-03-15,karim.garcia@gmail.com,0753605117,29 Avenue du Prado,13005,Marseille,6e
1104,Rossi,Nicolas,2001-04-02,nicolas.rossi@ville-marseille.fr,0736218945,59 Rue de Rome,13013,Marseille,7e
1105,Gonzalez,Camille,1945-01-02,camille.gonzalez@yahoo.fr,0648942046,125 Rue de la République,13002,Marseille,1e
1106,Petit,Rachid,1964-07-30,rachid.petit@ville-marseille.fr,0656420456,158 Rue Saint-Ferréol,13014,Marseille,16e
1107,Benali,Camille,1979-10-02,camille.benali@yahoo.fr,0638906235,138 Rue de la République,13015,Marseille,10e
1108,Lambert,Karim,1976-04-13,karim.lambert@yahoo.fr,0701659953,201 Boulevard Baille,13006,Marseille,14e
1109,Martin,Thomas,2002-05-01,thomas.martin@outlook.com,0727677462,42 Boulevard Baille,13004,Marseille,6e
1110,Gonzalez,Antoine,1946-01-15,antoine.gonzalez@yahoo.fr,0615848860,8 Avenue du Prado,13003,Marseille,6e
1111,Lambert,Sophie,1988-02-29,sophie.lambert@ville-marseille.fr,0631299570,28 Rue d'Aubagne,13013,Marseille,16e
1112,Benali,Karim,1952-02-07,karim.benali@gmail.com,0612038437,203 Rue de Lodi,13006,Marseille,14e
1113,Moreau,Antoine,1978-08-01,antoine.moreau@yahoo.fr,0654824218,179 Rue Saint-Ferréol,13002,Marseille,15e
1114,Ahmed,Julie,1969-02-03,julie.ahmed@ville-marseille.fr,0745475231,93 Rue de Lodi,13002,Marseille,2e
1115,Dubois,Clara,1957-05-13,clara.dubois@gmail.com,0776334272,240 Rue d'Aubagne,13010,Marseille,16e
1116,Moreau,Sophie,1989-10-19,sophie.moreau@yahoo.fr,0680196304,98 Boulevard Baille,13003,Marseille,16e
1117,Royer,Antoine,1996-12-30,antoine.royer@outlook.com,0793534001,9 Rue Saint-Ferréol,13008,Marseille,11e
1118,Royer,Nicolas,1975-07-23,nicolas.royer@ville-marseille.fr,0724445446,122 Rue de Rome,13010,Marseille,3e
1119,Fournier,Thomas,1987-09-14,thomas.fournier@ville-marseille.fr,0678105391,210 Rue de Rome,13012,Marseille,3e
1120,Ahmed,Youssef,1980-12-14,youssef.ahmed@outlook.com,0645792714,132 Rue de Lodi,13013,Marseille,14e
1121,Petit,Hugo,1952-05-03,hugo.petit@ville-marseille.fr,0724238397,97 Rue Paradis,13002,Marseille,3e
1122,Ahmed,Lea,1961-02-14,lea.ahmed@ville-marseille.fr,0662932880,146 Avenue du Prado,13005,Marseille,4e
1123,Dubois,Marc,1953-01-26,marc.dubois@outlook.com,0600186766,12 Avenue du Prado,13001,Marseille,6e
1124,Martin,Clara,1942-09-03,clara.martin@gmail.com,0681435614,216 Rue de Rome,13016,Marseille,13e
1125,Royer,Thomas,1961-02-07,thomas.royer@gmail.com,0746823546,75 Boulevard National,13008,Marseille,3e
1126,Fournier,Antoine,2000-09-02,antoine.fournier@ville-marseille.fr,0720545967,9 Rue de la République,13007,Marseille,1e
1127,Garcia,Nicolas,1941-10-02,nicolas.garcia@yahoo.fr,0610654113,112 Rue Saint-Ferréol,13013,Marseille,14e
1128,Martin,Sarah,1980-02-07,sarah.martin@ville-marseille.fr,0689058366,83 Avenue du Prado,13013,Marseille,9e
1129,Lefevre,Marc,1989-09-12,marc.lefevre@ville-marseille.fr,0708386888,97 Rue de Rome,13013,Marseille,6e
1130,Benali,Clara,1987-06-21,clara.benali@yahoo.fr,0725719760,125 Avenue du Prado,13012,Marseille,1e
1131,Dubois,Julie,1941-12-30,julie.dubois@outlook.com,0704180952,34 Rue Saint-Ferréol,13012,Marseille,15e
1132,Lambert,Nicolas,1981-05-10,nicolas.lambert@ville-marseille.fr,0774127469,86 Rue de Rome,13011,Marseille,4e
1133,Lambert,Lea,1946-09-11,lea.lambert@gmail.com,0726422297,139 Rue de Rome,13005,Marseille,9e
1134,Ahmed,Antoine,1992-09-19,antoine.ahmed@yahoo.fr,0618545705,116 Rue de la République,13009,Marseille,12e
1135,Lambert,Marine,1985-05-17,marine.lambert@ville-marseille.fr,0690016356,1 Boulevard Baille,13005,Marseille,12e
1136,Martin,Karim,1981-03-18,karim.martin@outlook.com,0689540017,55 Boulevard Baille,13009,Marseille,16e
1137,Dubois,Lea,2001-10-19,lea.dubois@outlook.com,0716850710,184 Rue d'Aubagne,13008,Marseille,3e
1138,Ahmed,Camille,1997-07-20,camille.ahmed@outlook.com,0711526105,24 Avenue du Prado,13012,Marseille,1e
1139,Fournier,Julie,1979-07-12,julie.fournier@gmail.com,0716950074,211 Boulevard Baille,13007,Marseille,2e
1140,Ahmed,Nicolas,1991-06-30,nicolas.ahmed@outlook.com,0769893652,144 Boulevard National,13010,Marseille,8e
1141,Lefevre,Karim,1982-05-13,karim.lefevre@outlook.com,0781310450,106 Avenue du Prado,13005,Marseille,16e
1142,Garcia,Youssef,1990-05-16,youssef.garcia@ville-marseille.fr,0735748352,104 Rue Paradis,13006,Marseille,3e
1143,Ahmed,Marine,1945-06-04,marine.ahmed@ville-marseille.fr,0739834488,221 Rue de Lodi,13014,Marseille,2e
1144,Ahmed,Marc,1967-03-29,marc.ahmed@ville-marseille.fr,0680550774,82 Rue Paradis,13013,Marseille,10e
1145,Rossi,Thomas,1972-04-21,thomas.rossi@yahoo.fr,0723920908,159 Boulevard National,13012,Marseille,3e
1146,Lambert,Antoine,1969-02-11,antoine.lambert@gmail.com,0611178619,11 Rue d'Aubagne,13010,Marseille,1e
1147,Dubois,Sophie,1969-06-22,sophie.dubois@outlook.com,0606953541,181 Rue d'Aubagne,13013,Marseille,2e
1148,Martin,Lea,1947-06-02,lea.martin@gmail.com,0626015153,47 Rue d'Aubagne,13011,Marseille,12e
1149,Garcia,Lea,1998-09-25,lea.garcia@ville-marseille.fr,0707173279,67 Rue d'Aubagne,13011,Marseille,2e
1150,Garcia,Thomas,2003-07-18,thomas.garcia@gmail.com,0606493403,173 Boulevard National,13001,Marseille,8e
1151,Martin,Clara,1964-11-20,clara.martin@gmail.com,0711849135,33 Rue de la République,13007,Marseille,14e
1152,Ahmed,Lea,1972-03-22,lea.ahmed@outlook.com,0656100679,195 Rue Paradis,13012,Marseille,11e
1153,Petit,Sophie,1941-09-21,sophie.petit@ville-marseille.fr,0774037842,147 Rue Saint-Ferréol,13002,Marseille,3e
1154,Petit,Marc,1957-05-22,marc.petit@outlook.com,0606776255,218 Rue de Lodi,13010,Marseille,12e
1155,Moreau,Sophie,1954-06-01,sophie.moreau@outlook.com,0754262417,90 Rue de la République,13003,Marseille,16e
1156,Dubois,Karim,1992-03-22,karim.dubois@outlook.com,0751100906,161 Boulevard Baille,13005,Marseille,8e
1157,Garcia,Thomas,1961-11-30,thomas.garcia@outlook.com,0621166732,164 Rue de Rome,13014,Marseille,9e
1158,Lefevre,Sophie,2000-11-08,sophie.lefevre@yahoo.fr,0612996426,246 Rue d'Aubagne,13011,Marseille,15e
1159,Moreau,Thomas,1961-07-22,thomas.moreau@ville-marseille.fr,0758214770,172 Boulevard Baille,13001,Marseille,5e
1160,Martin,Youssef,1979-12-01,youssef.martin@gmail.com,0636219215,24 Boulevard National,13006,Marseille,8e
1161,Ahmed,Clara,1991-05-24,clara.ahmed@ville-marseille.fr,0618638558,186 Rue de la République,13012,Marseille,4e
1162,Royer,Nicolas,1992-10-19,nicolas.royer@gmail.com,0788005378,146 Rue d'Aubagne,13016,Marseille,6e
1163,Durand,Marc,1989-02-12,marc.durand@yahoo.fr,0740182272,156 Boulevard Baille,13016,Marseille,6e
1164,Martin,Sophie,1955-12-08,sophie.martin@outlook.com,0604144743,55 Rue de Lodi,13005,Marseille,8e
1165,Royer,Youssef,1987-02-02,youssef.royer@gmail.com,0602030423,17 Rue Saint-Ferréol,13012,Marseille,7e
1166,Dubois,Youssef,2004-04-26,youssef.dubois@outlook.com,0730281650,128 Boulevard National,13005,Marseille,4e
1167,Lefevre,Marine,1975-07-07,marine.lefevre@ville-marseille.fr,0775691983,1 Rue de la République,13012,Marseille,8e
1168,Lambert,Youssef,1946-05-16,youssef.lambert@gmail.com,0746902983,167 Boulevard Baille,13003,Marseille,14e
1169,Lambert,Clara,1942-08-13,clara.lambert@ville-marseille.fr,0722913167,64 Rue de Rome,13009,Marseille,3e
1170,Ahmed,Sophie,1945-01-04,sophie.ahmed@ville-marseille.fr,0706362198,104 Rue de Rome,13012,Marseille,14e
1171,Garcia,Rachid,1972-06-12,rachid.garcia@gmail.com,0766349339,78 Rue de Lodi,13009,Marseille,10e
1172,Garcia,Marine,1940-10-06,marine.garcia@outlook.com,0626261142,166 Rue Saint-Ferréol,13006,Marseille,15e
1173,Moreau,Karim,1976-11-12,karim.moreau@outlook.com,0688087991,236 Boulevard National,13011,Marseille,9e
1174,Dubois,Marine,1997-05-15,marine.dubois@yahoo.fr,0638532472,186 Rue de Lodi,13003,Marseille,13e
1175,Petit,Camille,1945-03-02,camille.petit@yahoo.fr,0603115876,137 Rue Paradis,13008,Marseille,8e
1176,Garcia,Sophie,2004-06-25,sophie.garcia@ville-marseille.fr,0776945353,95 Rue d'Aubagne,13013,Marseille,9e
1177,Garcia,Marine,1990-08-17,marine.garcia@ville-marseille.fr,0663421254,220 Rue de Lodi,13013,Marseille,13e
1178,Martin,Camille,1988-01-15,camille.martin@yahoo.fr,0669255966,147 Boulevard National,13010,Marseille,3e
1179,Fournier,Sarah,1980-01-27,sarah.fournier@yahoo.fr,0635914261,29 Rue Paradis,13001,Marseille,15e
1180,Martin,Sarah,1999-11-26,sarah.martin@outlook.com,0714543079,167 Rue de Rome,13007,Marseille,8e
1181,Moreau,Marine,1999-01-05,marine.moreau@gmail.com,0785221158,58 Avenue du Prado,13001,Marseille,1e
1182,Durand,Hugo,1989-12-20,hugo.durand@yahoo.fr,0668744701,82 Boulevard Baille,13007,Marseille,12e
1183,Moreau,Emma,1997-09-01,emma.moreau@outlook.com,0677729665,223 Rue de la République,13014,Marseille,11e
1184,Moreau,Marine,1957-06-29,marine.moreau@gmail.com,0727810558,1 Avenue du Prado,13009,Marseille,2e
1185,Martin,Thomas,1942-04-09,thomas.martin@yahoo.fr,0657316094,124 Boulevard Baille,13005,Marseille,3e
1186,Gonzalez,Julie,2002-02-09,julie.gonzalez@ville-marseille.fr,0603136955,197 Rue Paradis,13013,Marseille,3e
1187,Ahmed,Youssef,1975-01-21,youssef.ahmed@outlook.com,0725953322,233 Rue de la République,13006,Marseille,16e
1188,Petit,Youssef,2002-03-11,youssef.petit@yahoo.fr,0773532366,59 Rue Paradis,13006,Marseille,1e
1189,Ahmed,Nicolas,1971-05-27,nicolas.ahmed@ville-marseille.fr,0682697182,121 Rue Saint-Ferréol,13003,Marseille,2e
1190,Rossi,Marc,1943-06-18,marc.rossi@ville-marseille.fr,0658388217,4 Rue d'Aubagne,13004,Marseille,5e
1191,Royer,Marine,1963-07-08,marine.royer@outlook.com,0774223322,221 Rue de Lodi,13013,Marseille,16e
1192,Royer,Lea,1985-08-09,lea.royer@outlook.com,0789222560,163 Avenue du Prado,13010,Marseille,9e
1193,Dubois,Rachid,1995-06-09,rachid.dubois@outlook.com,0731180467,55 Boulevard National,13002,Marseille,13e
1194,Durand,Karim,1961-03-14,karim.durand@gmail.com,0720136260,125 Boulevard National,13008,Marseille,10e
1195,Petit,Sarah,1975-10-28,sarah.petit@gmail.com,0747055491,147 Rue d'Aubagne,13012,Marseille,13e
1196,Petit,Lea,1999-03-08,lea.petit@gmail.com,0695564091,95 Avenue du Prado,13014,Marseille,9e
1197,Gonzalez,Rachid,1958-12-23,rachid.gonzalez@outlook.com,0670204262,83 Rue d'Aubagne,13016,Marseille,12e
1198,Durand,Sophie,1995-11-14,sophie.durand@outlook.com,0713936967,128 Avenue du Prado,13005,Marseille,3e
1199,Rossi,Hugo,1943-04-05,hugo.rossi@gmail.com,0667731922,245 Rue de Rome,13016,Marseille,7e
1200,Petit,Hugo,1974-12-07,hugo.petit@yahoo.fr,0639431916,118 Boulevard National,13016,Marseille,14e
1201,Lefevre,Antoine,1956-11-24,antoine.lefevre@outlook.com,0620219150,245 Rue de Rome,13011,Marseille,6e
1202,Benali,Camille,1973-12-03,camille.benali@gmail.com,0602687644,73 Rue d'Aubagne,13010,Marseille,16e
1203,Benali,Marine,1975-12-20,marine.benali@gmail.com,0736560450,147 Rue d'Aubagne,13015,Marseille,10e
1204,Rossi,Sophie,1961-11-30,sophie.rossi@gmail.com,0749692771,81 Rue Paradis,13016,Marseille,7e
1205,Petit,Clara,1990-09-23,clara.petit@yahoo.fr,0605970255,92 Boulevard Baille,13013,Marseille,8e
1206,Dubois,Clara,1987-06-17,clara.dubois@yahoo.fr,0615948989,119 Rue Saint-Ferréol,13007,Marseille,14e
1207,Gonzalez,Antoine,1975-04-20,antoine.gonzalez@outlook.com,0754434414,237 Rue de Lodi,13014,Marseille,14e
1208,Rossi,Clara,1991-01-30,clara.rossi@yahoo.fr,0743946408,151 Rue Paradis,13008,Marseille,9e
1209,Dubois,Lea,1960-02-22,lea.dubois@ville-marseille.fr,0698894132,152 Boulevard National,13014,Marseille,5e
1210,Martin,Clara,1991-03-24,clara.martin@ville-marseille.fr,0675485346,34 Rue de la République,13006,Marseille,4e
1211,Garcia,Camille,1982-05-26,camille.garcia@gmail.com,0644964612,34 Boulevard Baille,13002,Marseille,8e
1212,Gonzalez,Julie,1944-11-24,julie.gonzalez@gmail.com,0675658963,37 Boulevard National,13004,Marseille,5e
1213,Gonzalez,Antoine,1970-04-08,antoine.gonzalez@gmail.com,0614584345,174 Rue d'Aubagne,13001,Marseille,14e
1214,Rossi,Rachid,1959-11-08,rachid.rossi@outlook.com,0723622033,19 Rue Paradis,13012,Marseille,2e
1215,Benali,Sarah,1966-04-06,sarah.benali@gmail.com,0737968680,68 Rue Saint-Ferréol,13007,Marseille,4e
1216,Ahmed,Thomas,1998-06-01,thomas.ahmed@gmail.com,0617741743,182 Boulevard Baille,13009,Marseille,13e
1217,Lefevre,Thomas,1958-08-24,thomas.lefevre@gmail.com,0628946652,15 Boulevard Baille,13008,Marseille,12e
1218,Lambert,Hugo,1970-03-19,hugo.lambert@outlook.com,0620256913,51 Rue Paradis,13005,Marseille,5e
1219,Martin,Marc,1960-08-10,marc.martin@ville-marseille.fr,0711675076,57 Rue Paradis,13009,Marseille,14e
1220,Lambert,Youssef,1982-12-01,youssef.lambert@gmail.com,0645301239,157 Boulevard National,13011,Marseille,8e
1221,Fournier,Karim,1983-09-30,karim.fournier@outlook.com,0628471901,61 Rue de la République,13007,Marseille,9e
1222,Royer,Hugo,1954-08-17,hugo.royer@yahoo.fr,0676487177,170 Boulevard Baille,13010,Marseille,2e
1223,Fournier,Antoine,1963-05-14,antoine.fournier@ville-marseille.fr,0783872725,28 Boulevard Baille,13009,Marseille,2e
1224,Dubois,Nicolas,1953-12-15,nicolas.dubois@ville-marseille.fr,0748237337,154 Rue de la République,13011,Marseille,13e
1225,Lambert,Nicolas,1956-09-17,nicolas.lambert@gmail.com,0780358690,34 Avenue du Prado,13003,Marseille,2e
1226,Benali,Nicolas,1944-06-09,nicolas.benali@yahoo.fr,0699945295,75 Rue de la République,13008,Marseille,5e
1227,Benali,Clara,1949-02-25,clara.benali@yahoo.fr,0638722054,45 Boulevard Baille,13016,Marseille,13e
1228,Dubois,Youssef,1950-02-19,youssef.dubois@ville-marseille.fr,0630833444,46 Rue Saint-Ferréol,13011,Marseille,9e
